mysql> select * from customers where customerID >= 70;
+------------+-----------------------------------+----------------------+-----------------------------+--------------+------------+---------+
| CustomerID | CustomerName                      | ContactName          | Address                     | City         | PostalCode | Country |
| White Clover Markets              | 305 - 14th Ave. S. Suite 3B    |
+-----------------------------------+--------------------------------+
13 rows in set (0.00 sec)

mysql> select CustomerName, Address from customers where Country = ("USA" AND "France")
    -> ;
+--------------------------------------+-------------------------------------------------+
| CustomerName                         | Address                                         |
+--------------------------------------+-------------------------------------------------+
| Alfreds Futterkiste                  | Obere Str. 57                                   |
| Ana Trujillo Emparedados y helados   | Avda. de la Constitución 2222                   |
| Antonio Moreno Taquería              | Mataderos 2312                                  |
| Around the Horn                      | 120 Hanover Sq.                                 |
| Berglunds snabbköp                   | Berguvsvägen 8                                  |
| Blauer See Delikatessen              | Forsterstr. 57                                  |
| Blondel père et fils                 | 24, place Kléber                                |
| Bólido Comidas preparadas            | C/ Araquil, 67                                  |
| Bon app'                             | 12, rue des Bouchers                            |
| Bottom-Dollar Marketse               | 23 Tsawassen Blvd.                              |
| B's Beverages                        | Fauntleroy Circus                               |
| Cactus Comidas para llevar           | Cerrito 333                                     |
| Centro comercial Moctezuma           | Sierras de Granada 9993                         |
| Chop-suey Chinese                    | Hauptstr. 29                                    |
| Comércio Mineiro                     | Av. dos Lusíadas, 23                            |
| Consolidated Holdings                | Berkeley Gardens 12 Brewery                     |
| Drachenblut Delikatessend            | Walserweg 21                                    |
| Du monde entier                      | 67, rue des Cinquante Otages                    |
| Eastern Connection                   | 35 King George                                  |
| Ernst Handel                         | Kirchgasse 6                                    |
| Familia Arquibaldo                   | Rua Orós, 92                                    |
| FISSA Fabrica Inter. Salchichas S.A. | C/ Moralzarzal, 86                              |
| Folies gourmandes                    | 184, chaussée de Tournai                        |
| Folk och fä HB                       | Åkergatan 24                                    |
| Frankenversand                       | Berliner Platz 43                               |
| France restauration                  | 54, rue Royale                                  |
| Franchi S.p.A.                       | Via Monte Bianco 34                             |
| Furia Bacalhau e Frutos do Mar       | Jardim das rosas n. 32                          |
| Galería del gastrónomo               | Rambla de Cataluña, 23                          |
| Godos Cocina Típica                  | C/ Romero, 33                                   |
| Gourmet Lanchonetes                  | Av. Brasil, 442                                 |
| Great Lakes Food Market              | 2732 Baker Blvd.                                |
| GROSELLA-Restaurante                 | 5ª Ave. Los Palos Grandes                       |
| Hanari Carnes                        | Rua do Paço, 67                                 |
| HILARIÓN-Abastos                     | Carrera 22 con Ave. Carlos Soublette #8-35      |
| Hungry Coyote Import Store           | City Center Plaza 516 Main St.                  |
| Hungry Owl All-Night Grocers         | 8 Johnstown Road                                |
| Island Trading                       | Garden House Crowther Way                       |
| Königlich Essen                      | Maubelstr. 90                                   |
| La corne d'abondance                 | 67, avenue de l'Europe                          |
| La maison d'Asie                     | 1 rue Alsace-Lorraine                           |
| Laughing Bacchus Wine Cellars        | 1900 Oak St.                                    |
| Lazy K Kountry Store                 | 12 Orchestra Terrace                            |
| Lehmanns Marktstand                  | Magazinweg 7                                    |
| Let's Stop N Shop                    | 87 Polk St. Suite 5                             |
| LILA-Supermercado                    | Carrera 52 con Ave. Bolívar #65-98 Llano Largo  |
| LINO-Delicateses                     | Ave. 5 de Mayo Porlamar                         |
| Lonesome Pine Restaurant             | 89 Chiaroscuro Rd.                              |
| Magazzini Alimentari Riuniti         | Via Ludovico il Moro 22                         |
| Maison Dewey                         | Rue Joseph-Bens 532                             |
| Mère Paillarde                       | 43 rue St. Laurent                              |
| Morgenstern Gesundkost               | Heerstr. 22                                     |
| North/South                          | South House 300 Queensbridge                    |
| Océano Atlántico Ltda.               | Ing. Gustavo Moncada 8585 Piso 20-A             |
| Old World Delicatessen               | 2743 Bering St.                                 |
| Ottilies Käseladen                   | Mehrheimerstr. 369                              |
| Paris spécialités                    | 265, boulevard Charonne                         |
